,Transaction_ID,Customer_ID,Product_Id,Date,Quantity,Amount
2402,t2403,C32,P11,2020-04-28,2,90
2403,t2404,C108,P19,2020-08-26,1,54
2404,t2405,C13,P17,2022-09-14,4,1952
2405,t2406,C151,P6,2020-04-25,1,18
2406,t2407,C85,P21,2019-07-13,4,304
2407,t2408,C203,P11,2020-05-06,1,45
2408,t2409,C49,P21,2023-01-03,1,76
2409,t2410,C96,P1,2020-11-24,5,250
2410,t2411,C177,P7,2021-03-07,1,12
2411,t2412,C143,P13,2022-02-18,1,8
2412,t2413,C105,P13,2020-07-12,1,8
2413,t2414,C204,P16,2021-09-24,1,520
2414,t2415,C68,P2,2020-06-10,2,196
2415,t2416,C63,P9,2022-06-22,1,80
2416,t2417,C144,P13,2020-10-11,1,8
2417,t2418,C138,P11,2020-05-22,2,90
2418,t2419,C41,P17,2020-01-01,5,2440
2419,t2420,C182,P22,2021-02-23,5,460
2420,t2421,C189,P17,2022-10-30,1,488
2421,t2422,C220,P9,2020-04-27,1,80
2422,t2423,C134,P2,2020-05-22,5,490
2423,t2424,C137,P21,2020-11-05,4,304
2424,t2425,C32,P4,2020-03-24,1,120
2425,t2426,C231,P18,2020-09-27,1,69
2426,t2427,C107,P10,2022-08-01,3,180
2427,t2428,C21,P22,2022-12-04,3,276
2428,t2429,C200,P9,2022-02-04,4,320
2429,t2430,C26,P10,2021-03-10,1,60
2430,t2431,C218,P18,2021-08-03,2,138
2431,t2432,C154,P10,2020-04-21,2,120
2432,t2433,C26,P5,2022-12-23,1,25
2433,t2434,C117,P3,2022-04-01,1,30
2434,t2435,C210,P21,2021-04-19,2,152
2435,t2436,C213,P20,2019-10-07,3,147
2436,t2437,C130,P17,2023-06-16,1,488
2437,t2438,C206,P9,2021-11-16,4,320
2438,t2439,C126,P13,2022-05-22,2,16
2439,t2440,C87,P3,2020-02-21,1,30
2440,t2441,C66,P10,2019-11-29,1,60
2441,t2442,C232,P8,2020-09-03,4,160
2442,t2443,C112,P11,2022-05-06,2,90
2443,t2444,C19,P6,2019-10-11,1,18
2444,t2445,C95,P12,2023-01-23,3,108
2445,t2446,C238,P12,2019-12-30,1,36
2446,t2447,C157,P22,2022-01-03,1,92
2447,t2448,C174,P7,2020-09-04,2,24
2448,t2449,C163,P22,2021-09-28,1,92
2449,t2450,C109,P6,2022-10-20,2,36
2450,t2451,C87,P9,2021-08-08,1,80
2451,t2452,C233,P1,2022-01-14,2,100
2452,t2453,C103,P17,2020-01-15,1,488
2453,t2454,C41,P5,2022-03-13,2,50
2454,t2455,C245,P2,2020-02-24,1,98
2455,t2456,C135,P21,2022-05-04,1,76
2456,t2457,C179,P7,2020-11-22,1,12
2457,t2458,C227,P21,2021-01-07,2,152
2458,t2459,C241,P7,2022-03-14,1,12
2459,t2460,C216,P12,2021-12-05,5,180
2460,t2461,C136,P5,2023-01-20,1,25
2461,t2462,C241,P17,2019-12-20,1,488
2462,t2463,C60,P4,2021-09-14,3,360
2463,t2464,C225,P1,2022-07-27,1,50
2464,t2465,C31,P12,2021-02-04,1,36
2465,t2466,C101,P19,2021-04-08,2,108
2466,t2467,C181,P9,2022-12-28,1,80
2467,t2468,C100,P6,2021-01-31,4,72
2468,t2469,C228,P20,2023-05-20,1,49
2469,t2470,C180,P15,2021-03-02,1,350
2470,t2471,C94,P18,2021-12-02,1,69
2471,t2472,C152,P11,2022-07-28,2,90
2472,t2473,C171,P3,2021-08-08,1,30
2473,t2474,C244,P15,2019-12-07,5,1750
2474,t2475,C144,P6,2022-03-28,1,18
2475,t2476,C126,P21,2022-12-08,2,152
2476,t2477,C27,P17,2023-05-11,2,976
2477,t2478,C109,P14,2021-09-02,2,196
2478,t2479,C91,P16,2020-10-15,1,520
2479,t2480,C159,P10,2021-07-02,1,60
2480,t2481,C105,P6,2022-11-25,2,36
2481,t2482,C96,P8,2020-06-19,3,120
2482,t2483,C152,P16,2023-01-02,1,520
2483,t2484,C51,P1,2022-08-10,3,150
2484,t2485,C232,P15,2023-05-25,3,1050
2485,t2486,C72,P3,2021-11-26,2,60
2486,t2487,C53,P3,2022-10-07,2,60
2487,t2488,C2,P22,2022-05-31,2,184
2488,t2489,C139,P6,2023-03-10,1,18
2489,t2490,C61,P15,2020-06-22,1,350
2490,t2491,C173,P4,2020-10-12,2,240
2491,t2492,C240,P8,2020-07-07,1,40
2492,t2493,C31,P8,2019-07-07,1,40
2493,t2494,C62,P8,2020-06-19,5,200
2494,t2495,C94,P11,2022-07-17,3,135
2495,t2496,C31,P1,2022-08-06,2,100
2496,t2497,C69,P6,2021-04-23,1,18
2497,t2498,C117,P15,2022-02-12,2,700
2498,t2499,C245,P10,2023-05-04,2,120
2499,t2500,C248,P22,2019-09-15,3,276
2500,t2501,C10,P22,2020-01-20,1,92
2501,t2502,C96,P19,2020-03-10,2,108
2502,t2503,C49,P14,2022-06-22,1,98
2503,t2504,C97,P21,2020-03-21,2,152
2504,t2505,C47,P22,2020-06-13,2,184
2505,t2506,C34,P11,2019-12-06,1,45
2506,t2507,C149,P10,2020-01-07,1,60
2507,t2508,C88,P4,2021-12-12,2,240
2508,t2509,C182,P7,2020-03-04,1,12
2509,t2510,C99,P2,2020-08-10,4,392
2510,t2511,C169,P2,2020-08-14,2,196
2511,t2512,C148,P3,2020-08-23,1,30
2512,t2513,C53,P10,2020-09-18,1,60
2513,t2514,C193,P3,2022-05-29,3,90
2514,t2515,C156,P16,2021-10-25,1,520
2515,t2516,C79,P19,2020-05-19,1,54
2516,t2517,C100,P3,2019-07-27,1,30
2517,t2518,C228,P2,2020-06-13,1,98
2518,t2519,C197,P3,2020-10-22,2,60
2519,t2520,C181,P22,2021-12-05,1,92
2520,t2521,C29,P22,2022-12-03,3,276
2521,t2522,C108,P17,2020-09-18,2,976
2522,t2523,C115,P10,2021-08-05,4,240
2523,t2524,C190,P10,2023-02-07,5,300
2524,t2525,C175,P8,2022-12-29,1,40
2525,t2526,C5,P19,2020-04-14,1,54
2526,t2527,C58,P19,2021-05-02,3,162
2527,t2528,C30,P15,2021-09-01,1,350
2528,t2529,C10,P2,2022-07-24,3,294
2529,t2530,C186,P4,2022-11-21,1,120
2530,t2531,C183,P9,2021-07-21,1,80
2531,t2532,C33,P11,2021-02-10,3,135
2532,t2533,C61,P8,2020-06-12,1,40
2533,t2534,C143,P17,2020-11-28,1,488
2534,t2535,C19,P16,2023-04-29,1,520
2535,t2536,C229,P14,2021-02-08,2,196
2536,t2537,C244,P18,2020-01-01,1,69
2537,t2538,C91,P16,2019-12-21,2,1040
2538,t2539,C92,P20,2022-08-22,1,49
2539,t2540,C154,P6,2022-04-18,2,36
2540,t2541,C198,P18,2021-01-07,1,69
2541,t2542,C115,P3,2020-01-08,4,120
2542,t2543,C234,P21,2020-05-05,1,76
2543,t2544,C42,P15,2020-05-16,1,350
2544,t2545,C39,P4,2021-04-24,2,240
2545,t2546,C177,P18,2022-06-05,2,138
2546,t2547,C50,P8,2023-01-27,1,40
2547,t2548,C133,P7,2020-01-11,2,24
2548,t2549,C90,P20,2020-09-25,2,98
2549,t2550,C57,P11,2020-08-23,1,45
2550,t2551,C63,P4,2022-12-10,1,120
2551,t2552,C210,P4,2020-10-02,1,120
2552,t2553,C33,P10,2019-08-16,1,60
2553,t2554,C55,P3,2022-03-02,1,30
2554,t2555,C1,P17,2019-12-17,2,976
2555,t2556,C27,P17,2019-09-05,1,488
2556,t2557,C103,P3,2020-06-12,1,30
2557,t2558,C219,P10,2022-01-14,5,300
2558,t2559,C196,P9,2021-08-28,1,80
2559,t2560,C237,P4,2020-08-07,1,120
2560,t2561,C221,P10,2019-10-21,1,60
2561,t2562,C188,P18,2021-07-22,3,207
2562,t2563,C177,P3,2020-05-19,2,60
2563,t2564,C112,P21,2020-08-24,4,304
2564,t2565,C248,P22,2020-07-25,1,92
2565,t2566,C103,P16,2020-10-11,3,1560
2566,t2567,C100,P20,2020-03-10,2,98
2567,t2568,C227,P16,2021-04-01,2,1040
2568,t2569,C88,P12,2022-09-26,3,108
2569,t2570,C249,P5,2020-03-23,2,50
2570,t2571,C101,P6,2020-05-08,2,36
2571,t2572,C11,P4,2019-10-10,1,120
2572,t2573,C180,P13,2019-07-30,3,24
2573,t2574,C30,P5,2021-10-27,1,25
2574,t2575,C232,P6,2022-01-26,4,72
2575,t2576,C151,P19,2019-11-06,2,108
2576,t2577,C107,P20,2021-03-15,3,147
2577,t2578,C77,P14,2021-02-28,2,196
2578,t2579,C65,P15,2020-05-08,1,350
2579,t2580,C89,P15,2020-10-11,1,350
2580,t2581,C107,P20,2021-11-16,3,147
2581,t2582,C122,P9,2023-03-19,5,400
2582,t2583,C240,P11,2021-05-27,1,45
2583,t2584,C162,P8,2022-07-23,2,80
2584,t2585,C73,P13,2022-08-05,1,8
2585,t2586,C103,P2,2019-09-24,5,490
2586,t2587,C172,P12,2022-01-07,1,36
2587,t2588,C218,P9,2022-06-19,3,240
2588,t2589,C150,P2,2023-01-28,2,196
2589,t2590,C108,P2,2021-03-02,1,98
2590,t2591,C24,P9,2023-03-30,4,320
2591,t2592,C137,P4,2020-01-03,3,360
2592,t2593,C126,P15,2021-05-17,4,1400
2593,t2594,C233,P18,2020-02-06,3,207
2594,t2595,C106,P13,2023-03-20,1,8
2595,t2596,C216,P15,2021-06-03,1,350
2596,t2597,C225,P22,2022-02-19,4,368
2597,t2598,C98,P2,2020-01-28,1,98
2598,t2599,C28,P1,2020-06-05,1,50
2599,t2600,C82,P4,2022-12-17,4,480
2600,t2601,C230,P17,2021-06-02,1,488
2601,t2602,C110,P1,2021-08-18,1,50
2602,t2603,C160,P18,2021-11-18,1,69
2603,t2604,C185,P11,2023-04-27,1,45
2604,t2605,C181,P22,2021-03-27,3,276
2605,t2606,C42,P9,2022-09-27,3,240
2606,t2607,C126,P14,2023-01-16,4,392
2607,t2608,C232,P10,2023-01-30,1,60
2608,t2609,C200,P10,2022-10-19,3,180
2609,t2610,C111,P17,2020-06-12,4,1952
2610,t2611,C152,P18,2019-12-24,2,138
2611,t2612,C236,P7,2021-11-08,3,36
2612,t2613,C171,P4,2020-04-04,1,120
2613,t2614,C48,P8,2021-04-20,1,40
2614,t2615,C124,P18,2022-04-19,2,138
2615,t2616,C131,P14,2022-06-20,5,490
2616,t2617,C164,P10,2019-11-10,1,60
2617,t2618,C84,P16,2023-03-29,5,2600
2618,t2619,C44,P18,2021-01-06,1,69
2619,t2620,C73,P10,2023-05-30,1,60
2620,t2621,C82,P16,2022-05-22,2,1040
2621,t2622,C240,P16,2021-10-13,3,1560
2622,t2623,C52,P9,2020-06-09,2,160
2623,t2624,C204,P6,2022-06-08,1,18
2624,t2625,C17,P9,2022-05-28,3,240
2625,t2626,C204,P6,2022-03-11,3,54
2626,t2627,C236,P18,2021-01-15,1,69
2627,t2628,C104,P8,2021-03-31,3,120
2628,t2629,C70,P1,2022-07-25,1,50
2629,t2630,C96,P11,2022-10-15,1,45
2630,t2631,C244,P4,2019-08-06,1,120
2631,t2632,C143,P12,2021-06-11,4,144
2632,t2633,C55,P1,2022-04-22,1,50
2633,t2634,C160,P18,2023-06-07,4,276
2634,t2635,C89,P20,2022-09-23,2,98
2635,t2636,C207,P7,2021-01-26,4,48
2636,t2637,C36,P8,2021-07-24,3,120
2637,t2638,C57,P12,2019-08-31,1,36
2638,t2639,C248,P21,2022-04-01,1,76
2639,t2640,C180,P14,2021-12-11,2,196
2640,t2641,C151,P12,2020-04-24,2,72
2641,t2642,C241,P7,2022-08-16,1,12
2642,t2643,C92,P14,2023-04-13,1,98
2643,t2644,C87,P6,2022-09-15,1,18
2644,t2645,C27,P14,2023-01-06,1,98
2645,t2646,C175,P1,2021-09-19,5,250
2646,t2647,C169,P2,2023-05-28,1,98
2647,t2648,C23,P20,2021-02-01,1,49
2648,t2649,C82,P17,2021-10-13,1,488
2649,t2650,C73,P12,2019-10-06,1,36
2650,t2651,C225,P16,2022-01-29,1,520
2651,t2652,C97,P4,2020-01-05,1,120
2652,t2653,C202,P16,2020-06-25,2,1040
2653,t2654,C128,P13,2020-08-13,1,8
2654,t2655,C185,P15,2022-11-02,2,700
2655,t2656,C218,P15,2022-03-04,1,350
2656,t2657,C80,P1,2019-08-07,1,50
2657,t2658,C167,P10,2022-09-02,3,180
2658,t2659,C231,P17,2020-04-07,1,488
2659,t2660,C6,P9,2020-07-13,4,320
2660,t2661,C100,P20,2021-03-31,4,196
2661,t2662,C138,P22,2020-10-13,1,92
2662,t2663,C45,P18,2019-09-13,2,138
2663,t2664,C12,P21,2021-01-12,2,152
2664,t2665,C128,P18,2021-11-24,5,345
2665,t2666,C109,P4,2022-08-30,2,240
2666,t2667,C67,P8,2022-06-17,1,40
2667,t2668,C162,P18,2020-03-22,1,69
2668,t2669,C3,P11,2022-10-21,2,90
2669,t2670,C183,P4,2021-07-17,1,120
2670,t2671,C178,P21,2020-11-24,1,76
2671,t2672,C196,P17,2021-09-01,2,976
2672,t2673,C237,P16,2023-01-05,1,520
2673,t2674,C77,P2,2021-03-09,2,196
2674,t2675,C83,P15,2019-11-29,1,350
2675,t2676,C132,P14,2019-07-07,1,98
2676,t2677,C102,P17,2022-05-08,4,1952
2677,t2678,C245,P13,2020-01-05,1,8
2678,t2679,C135,P19,2020-04-18,3,162
2679,t2680,C98,P22,2023-02-09,2,184
2680,t2681,C61,P5,2023-04-10,3,75
2681,t2682,C26,P9,2021-09-21,1,80
2682,t2683,C104,P16,2021-09-16,1,520
2683,t2684,C213,P2,2020-04-20,1,98
2684,t2685,C124,P3,2023-05-05,1,30
2685,t2686,C155,P16,2023-06-02,4,2080
2686,t2687,C161,P9,2019-10-08,3,240
2687,t2688,C23,P8,2022-10-13,1,40
2688,t2689,C62,P14,2020-07-12,1,98
2689,t2690,C176,P20,2019-10-16,1,49
2690,t2691,C58,P21,2022-12-23,3,228
2691,t2692,C201,P9,2021-05-05,4,320
2692,t2693,C198,P7,2020-09-04,2,24
2693,t2694,C53,P3,2019-08-27,1,30
2694,t2695,C81,P15,2022-11-11,5,1750
2695,t2696,C194,P7,2021-08-03,2,24
2696,t2697,C128,P1,2021-11-24,2,100
2697,t2698,C51,P14,2021-01-07,1,98
2698,t2699,C62,P15,2019-11-21,1,350
2699,t2700,C90,P22,2020-10-28,1,92
2700,t2701,C167,P22,2021-04-30,1,92
2701,t2702,C150,P15,2022-11-01,2,700
2702,t2703,C55,P5,2019-09-20,1,25
2703,t2704,C22,P20,2022-08-14,2,98
2704,t2705,C142,P2,2022-05-28,1,98
2705,t2706,C193,P16,2021-06-24,1,520
2706,t2707,C17,P20,2021-04-25,1,49
2707,t2708,C164,P14,2020-08-15,2,196
2708,t2709,C7,P3,2022-06-23,5,150
2709,t2710,C96,P1,2022-07-04,2,100
2710,t2711,C85,P12,2019-10-23,1,36
2711,t2712,C172,P10,2023-02-04,1,60
2712,t2713,C57,P21,2020-11-18,5,380
2713,t2714,C162,P1,2020-01-15,2,100
2714,t2715,C179,P22,2020-01-27,1,92
2715,t2716,C102,P2,2021-04-19,1,98
2716,t2717,C53,P6,2019-07-12,2,36
2717,t2718,C74,P3,2020-05-29,1,30
2718,t2719,C212,P15,2022-05-14,2,700
2719,t2720,C246,P16,2020-09-13,1,520
2720,t2721,C158,P11,2019-09-10,1,45
2721,t2722,C213,P11,2020-11-20,2,90
2722,t2723,C27,P9,2020-03-10,1,80
2723,t2724,C227,P19,2022-03-04,3,162
2724,t2725,C227,P9,2021-07-31,4,320
2725,t2726,C144,P22,2019-09-02,3,276
2726,t2727,C175,P5,2020-08-05,2,50
2727,t2728,C224,P9,2023-03-20,1,80
2728,t2729,C171,P6,2019-10-15,3,54
2729,t2730,C95,P2,2022-04-02,3,294
2730,t2731,C38,P10,2022-12-06,1,60
2731,t2732,C245,P1,2021-07-29,3,150
2732,t2733,C199,P9,2023-01-24,3,240
2733,t2734,C40,P22,2023-06-06,3,276
2734,t2735,C42,P11,2019-09-17,3,135
2735,t2736,C98,P6,2020-12-03,4,72
2736,t2737,C7,P11,2019-06-27,1,45
2737,t2738,C97,P7,2021-03-14,4,48
2738,t2739,C40,P16,2023-01-13,1,520
2739,t2740,C213,P20,2019-11-27,1,49
2740,t2741,C85,P6,2022-12-03,1,18
2741,t2742,C156,P9,2023-01-12,2,160
2742,t2743,C140,P19,2020-02-07,1,54
2743,t2744,C212,P5,2021-01-18,1,25
2744,t2745,C161,P20,2020-08-21,2,98
2745,t2746,C198,P8,2022-02-03,3,120
2746,t2747,C134,P10,2021-07-20,1,60
2747,t2748,C103,P16,2020-03-03,1,520
2748,t2749,C193,P1,2021-09-28,3,150
2749,t2750,C104,P1,2022-02-20,3,150
2750,t2751,C239,P1,2019-09-16,2,100
2751,t2752,C150,P9,2021-04-21,2,160
2752,t2753,C14,P13,2022-05-02,1,8
2753,t2754,C162,P5,2022-07-13,1,25
2754,t2755,C60,P11,2020-04-03,4,180
2755,t2756,C127,P20,2019-12-08,2,98
2756,t2757,C43,P12,2022-10-13,2,72
2757,t2758,C186,P7,2020-12-26,1,12
2758,t2759,C180,P3,2020-06-12,1,30
2759,t2760,C91,P22,2020-09-20,2,184
2760,t2761,C190,P7,2022-06-04,3,36
2761,t2762,C172,P14,2019-07-31,1,98
2762,t2763,C102,P14,2021-08-29,1,98
2763,t2764,C178,P3,2022-05-06,1,30
2764,t2765,C152,P17,2020-05-02,1,488
2765,t2766,C29,P9,2020-12-19,2,160
2766,t2767,C64,P18,2020-11-27,1,69
2767,t2768,C60,P7,2022-04-12,3,36
2768,t2769,C1,P2,2021-12-17,1,98
2769,t2770,C30,P6,2019-10-31,4,72
2770,t2771,C186,P4,2021-01-06,1,120
2771,t2772,C119,P17,2019-08-14,1,488
2772,t2773,C188,P5,2022-01-17,1,25
2773,t2774,C26,P21,2019-07-26,1,76
2774,t2775,C71,P10,2021-11-22,5,300
2775,t2776,C224,P19,2023-05-06,5,270
2776,t2777,C195,P18,2021-01-03,3,207
2777,t2778,C223,P18,2021-10-12,1,69
2778,t2779,C242,P2,2022-01-09,1,98
2779,t2780,C107,P16,2023-04-30,2,1040
2780,t2781,C80,P2,2023-01-25,3,294
2781,t2782,C96,P6,2021-02-13,1,18
2782,t2783,C171,P22,2022-02-27,1,92
2783,t2784,C112,P1,2023-06-06,1,50
2784,t2785,C138,P22,2022-10-24,1,92
2785,t2786,C249,P17,2021-11-28,2,976
2786,t2787,C233,P6,2021-01-07,1,18
2787,t2788,C13,P9,2023-05-16,4,320
2788,t2789,C67,P22,2021-02-20,4,368
2789,t2790,C197,P4,2022-01-27,2,240
2790,t2791,C2,P1,2023-05-07,2,100
2791,t2792,C180,P16,2020-02-22,1,520
2792,t2793,C172,P19,2020-01-16,2,108
2793,t2794,C98,P4,2021-05-24,3,360
2794,t2795,C232,P16,2021-01-27,2,1040
2795,t2796,C62,P18,2022-05-02,3,207
2796,t2797,C36,P6,2022-08-09,2,36
2797,t2798,C89,P12,2020-07-12,1,36
2798,t2799,C31,P16,2021-12-03,4,2080
2799,t2800,C165,P5,2020-05-17,3,75
2800,t2801,C130,P6,2020-03-31,2,36
2801,t2802,C32,P8,2022-10-27,1,40
2802,t2803,C68,P12,2022-09-14,1,36
2803,t2804,C67,P22,2019-10-18,1,92
2804,t2805,C64,P19,2020-02-22,4,216
2805,t2806,C183,P9,2022-02-14,1,80
2806,t2807,C89,P22,2021-05-18,1,92
2807,t2808,C151,P17,2020-04-19,1,488
2808,t2809,C83,P17,2022-01-18,1,488
2809,t2810,C138,P19,2021-03-23,1,54
2810,t2811,C163,P5,2022-01-23,2,50
2811,t2812,C163,P22,2022-04-03,1,92
2812,t2813,C24,P16,2020-02-04,1,520
2813,t2814,C19,P14,2020-08-22,5,490
2814,t2815,C174,P7,2022-10-19,1,12
2815,t2816,C89,P21,2020-08-15,1,76
2816,t2817,C154,P8,2022-02-27,2,80
2817,t2818,C71,P22,2022-02-05,2,184
2818,t2819,C216,P3,2022-04-23,1,30
2819,t2820,C64,P8,2021-09-04,1,40
2820,t2821,C69,P19,2023-03-12,3,162
2821,t2822,C214,P13,2023-06-12,1,8
2822,t2823,C66,P6,2022-04-26,1,18
2823,t2824,C109,P14,2020-01-27,3,294
2824,t2825,C32,P19,2020-03-17,1,54
2825,t2826,C116,P15,2019-12-06,1,350
2826,t2827,C195,P7,2020-03-01,2,24
2827,t2828,C78,P6,2021-06-04,2,36
2828,t2829,C235,P22,2021-03-05,1,92
2829,t2830,C16,P21,2022-06-11,2,152
2830,t2831,C189,P1,2019-10-03,1,50
2831,t2832,C201,P18,2020-07-07,5,345
2832,t2833,C245,P11,2020-01-05,1,45
2833,t2834,C185,P20,2021-02-10,1,49
2834,t2835,C108,P3,2021-10-10,1,30
2835,t2836,C139,P13,2022-01-05,2,16
2836,t2837,C165,P16,2021-08-20,1,520
2837,t2838,C158,P1,2020-07-15,1,50
2838,t2839,C90,P4,2021-07-17,1,120
2839,t2840,C151,P5,2023-01-29,3,75
2840,t2841,C165,P20,2020-06-26,1,49
2841,t2842,C209,P8,2023-05-10,1,40
2842,t2843,C187,P1,2019-09-05,1,50
2843,t2844,C133,P14,2022-12-22,2,196
2844,t2845,C11,P13,2019-11-13,3,24
2845,t2846,C118,P11,2021-04-12,1,45
2846,t2847,C184,P18,2021-02-12,1,69
2847,t2848,C108,P21,2022-08-25,1,76
2848,t2849,C73,P12,2021-08-22,1,36
2849,t2850,C214,P16,2020-10-17,1,520
2850,t2851,C95,P16,2020-06-19,1,520
2851,t2852,C170,P16,2020-12-23,1,520
2852,t2853,C211,P15,2022-05-25,2,700
2853,t2854,C145,P12,2023-03-16,1,36
2854,t2855,C223,P22,2021-09-17,3,276
2855,t2856,C83,P1,2019-08-08,1,50
2856,t2857,C51,P14,2019-07-01,5,490
2857,t2858,C127,P1,2021-10-29,1,50
2858,t2859,C156,P3,2019-10-30,2,60
2859,t2860,C7,P2,2019-08-06,1,98
2860,t2861,C231,P4,2019-09-13,5,600
2861,t2862,C11,P18,2020-05-17,2,138
2862,t2863,C219,P12,2023-01-08,1,36
2863,t2864,C27,P1,2021-05-20,1,50
2864,t2865,C12,P8,2022-12-18,1,40
2865,t2866,C242,P1,2020-01-24,3,150
2866,t2867,C151,P7,2019-11-28,1,12
2867,t2868,C173,P6,2021-05-28,2,36
2868,t2869,C95,P1,2022-08-10,2,100
2869,t2870,C113,P16,2019-07-10,1,520
2870,t2871,C93,P6,2020-07-19,1,18
2871,t2872,C15,P5,2023-06-09,5,125
2872,t2873,C55,P6,2022-03-13,5,90
2873,t2874,C68,P21,2023-06-20,1,76
2874,t2875,C100,P20,2020-08-30,1,49
2875,t2876,C211,P14,2020-12-08,2,196
2876,t2877,C175,P16,2022-08-05,1,520
2877,t2878,C171,P13,2020-04-28,2,16
2878,t2879,C157,P2,2019-10-14,2,196
2879,t2880,C44,P7,2019-10-03,1,12
2880,t2881,C212,P19,2020-08-22,1,54
2881,t2882,C14,P20,2019-07-21,1,49
2882,t2883,C51,P14,2019-09-08,1,98
2883,t2884,C80,P19,2021-04-21,1,54
2884,t2885,C175,P19,2021-03-23,1,54
2885,t2886,C10,P1,2020-11-15,1,50
2886,t2887,C206,P17,2022-02-12,4,1952
2887,t2888,C82,P21,2022-05-10,5,380
2888,t2889,C45,P8,2022-01-10,1,40
2889,t2890,C102,P5,2021-04-04,1,25
2890,t2891,C8,P2,2021-09-18,5,490
2891,t2892,C118,P20,2022-06-24,1,49
2892,t2893,C111,P10,2020-02-27,2,120
2893,t2894,C81,P15,2021-04-08,2,700
2894,t2895,C131,P10,2021-12-24,3,180
2895,t2896,C147,P4,2019-09-09,1,120
2896,t2897,C9,P2,2019-12-19,1,98
2897,t2898,C125,P15,2023-02-08,1,350
2898,t2899,C72,P17,2021-11-09,2,976
2899,t2900,C143,P15,2023-03-31,1,350
2900,t2901,C207,P12,2020-05-08,5,180
2901,t2902,C16,P13,2023-05-18,1,8
2902,t2903,C224,P3,2019-07-14,3,90
2903,t2904,C97,P11,2021-06-28,5,225
2904,t2905,C174,P13,2020-08-18,3,24
2905,t2906,C99,P3,2021-08-21,1,30
2906,t2907,C172,P8,2023-01-09,2,80
2907,t2908,C38,P11,2020-12-06,1,45
2908,t2909,C112,P20,2022-04-09,3,147
2909,t2910,C57,P2,2021-08-03,1,98
2910,t2911,C144,P8,2021-01-17,3,120
2911,t2912,C120,P13,2019-07-13,2,16
2912,t2913,C58,P12,2021-04-01,3,108
2913,t2914,C127,P16,2020-02-06,2,1040
2914,t2915,C224,P15,2019-11-02,2,700
2915,t2916,C68,P22,2019-10-05,1,92
2916,t2917,C165,P3,2020-04-07,3,90
2917,t2918,C119,P14,2022-02-03,1,98
2918,t2919,C69,P14,2021-01-03,3,294
2919,t2920,C215,P11,2022-12-10,1,45
2920,t2921,C15,P2,2022-01-17,4,392
2921,t2922,C37,P18,2020-04-01,2,138
2922,t2923,C133,P12,2023-05-03,1,36
2923,t2924,C221,P14,2020-01-03,3,294
2924,t2925,C98,P19,2020-07-23,1,54
2925,t2926,C183,P14,2022-06-18,1,98
2926,t2927,C8,P9,2019-07-28,3,240
2927,t2928,C78,P18,2020-02-27,2,138
2928,t2929,C248,P13,2022-06-03,1,8
2929,t2930,C175,P16,2019-12-18,1,520
2930,t2931,C163,P3,2019-08-24,1,30
2931,t2932,C99,P10,2020-02-26,1,60
2932,t2933,C127,P10,2019-08-12,1,60
2933,t2934,C83,P10,2023-04-19,4,240
2934,t2935,C63,P9,2021-08-03,1,80
2935,t2936,C80,P14,2022-12-13,1,98
2936,t2937,C136,P21,2022-06-06,1,76
2937,t2938,C247,P11,2022-02-01,5,225
2938,t2939,C115,P2,2023-03-17,1,98
2939,t2940,C174,P2,2020-02-15,4,392
2940,t2941,C176,P12,2022-02-16,1,36
2941,t2942,C205,P2,2021-04-30,4,392
2942,t2943,C236,P20,2021-11-28,1,49
2943,t2944,C167,P9,2020-11-14,2,160
2944,t2945,C239,P7,2019-10-28,1,12
2945,t2946,C96,P6,2023-01-27,3,54
2946,t2947,C236,P20,2020-12-23,2,98
2947,t2948,C134,P22,2020-12-30,1,92
2948,t2949,C25,P16,2021-10-12,3,1560
2949,t2950,C109,P1,2022-09-05,2,100
2950,t2951,C236,P12,2022-03-03,4,144
2951,t2952,C105,P15,2019-10-19,1,350
2952,t2953,C246,P15,2022-06-08,1,350
2953,t2954,C90,P7,2019-11-20,1,12
2954,t2955,C190,P3,2022-02-28,1,30
2955,t2956,C225,P6,2021-11-18,4,72
2956,t2957,C151,P20,2021-02-20,3,147
2957,t2958,C145,P18,2019-12-02,1,69
2958,t2959,C169,P7,2019-10-19,1,12
2959,t2960,C247,P11,2020-12-16,1,45
2960,t2961,C47,P13,2019-08-25,2,16
2961,t2962,C10,P7,2021-12-03,1,12
2962,t2963,C50,P20,2021-07-23,4,196
2963,t2964,C244,P20,2020-12-26,3,147
2964,t2965,C233,P20,2021-02-08,4,196
2965,t2966,C48,P4,2022-06-05,1,120
2966,t2967,C31,P9,2019-09-11,4,320
2967,t2968,C231,P7,2023-05-18,1,12
2968,t2969,C42,P15,2021-04-08,1,350
2969,t2970,C86,P14,2020-11-17,1,98
2970,t2971,C231,P20,2020-05-06,1,49
2971,t2972,C89,P7,2021-09-11,1,12
2972,t2973,C95,P14,2020-04-06,1,98
2973,t2974,C213,P1,2022-07-03,1,50
2974,t2975,C190,P16,2020-08-15,1,520
2975,t2976,C80,P13,2020-06-15,1,8
2976,t2977,C119,P11,2022-10-11,1,45
2977,t2978,C88,P15,2022-09-25,3,1050
2978,t2979,C218,P20,2023-02-26,1,49
2979,t2980,C125,P1,2020-06-05,1,50
2980,t2981,C213,P20,2021-10-13,5,245
2981,t2982,C124,P16,2022-02-04,1,520
